Participant ID,Nouns/Predicates,TrialNEW,List,Nr,Condition,PredType,AnswerType,Word1,Word2,Rating
12,Nouns,81,3,8,1,A,DiffPred,huisarts,huisarts,300
12,Nouns,82,4,6,3,A,DiffSubj,kapper,jager,-69
12,Nouns,83,3,7,3,A,DiffSubj,gijzelaar,orthodontist,-195
12,Nouns,84,4,7,2,A,DiffPred,monteur,monteur,300
12,Nouns,85,3,7,2,A,DiffPred,goochelaar,goochelaar,300
12,Nouns,86,4,2,2,A,DiffSubj,student,scholier,222
12,Nouns,87,3,8,1,A,DiffPred,chirurg,chirurg,300
12,Nouns,88,3,6,3,A,DiffPred,acteur,acteur,300
12,Nouns,89,3,2,4,A,DiffSubj,brandweerman,dirigent,-66
12,Nouns,90,3,7,2,A,DiffSubj,acrobaat,goochelaar,69
12,Nouns,91,4,8,1,A,DiffPred,stalker,stalker,300
12,Nouns,92,1,1,1,A,DiffSubj,vader,moeder,210
12,Nouns,93,4,8,3,A,DiffPred,leraar,leraar,300
12,Nouns,94,4,3,1,A,Opposite,koning,hertog,114
12,Nouns,95,4,6,2,A,DiffSubj,slager,groenteman,138
12,Nouns,96,3,7,2,A,DiffSubj,goochelaar,acrobaat,69
12,Predicates,1,1,2,2,V,DiffPred,wijst af,fluit,-177
12,Predicates,2,4,2,1,A,DiffPred,glimmende,glanzende,162
12,Predicates,3,4,1,4,V,DiffPred,danst,valt aan,-210
12,Predicates,4,4,6,1,A,DiffSubj,fantastische,fantastische,300
12,Predicates,5,1,1,3,A,DiffPred,dappere,heldhaftige,141
12,Predicates,6,4,6,4,A,DiffPred,nieuwe,doffe,-156
12,Predicates,7,2,2,1,V,DiffPred,controleert,onderzoekt,93
12,Predicates,8,3,8,3,A,DiffSubj,teleurgestelde,teleurgestelde,300
12,Predicates,9,1,3,1,A,DiffPred,boze,verdrietige,-165
12,Predicates,10,4,7,1,V,DiffPred,beschermt,verdedigt,177
12,Predicates,11,2,6,3,V,DiffSubj,luistert,luistert,300
12,Predicates,12,3,1,3,V,DiffPred,helpt,bidt,-132
12,Predicates,13,3,7,2,A,DiffSubj,trouwe,trouwe,300
12,Predicates,14,1,2,2,V,DiffPred,fluit,wijst af,-132
12,Predicates,15,2,7,1,A,DiffSubj,leuke,leuke,300
12,Predicates,16,1,8,4,V,DiffPred,typt,veroordeelt,-219
12,Predicates,17,4,8,1,V,DiffSubj,gooit,gooit,300
12,Predicates,18,4,8,3,A,DiffPred,blauwe,rode,99
12,Predicates,19,1,6,2,V,DiffPred,wandelt,wint,-81
12,Predicates,20,4,3,1,V,DiffPred,betovert,hypnotiseert,87
12,Predicates,21,1,7,1,A,DiffPred,depressieve,sombere,150
12,Predicates,22,4,7,2,A,DiffPred,matige,geschikte,-105
12,Predicates,23,3,2,4,V,DiffSubj,kookt,kookt,300
12,Predicates,24,2,8,4,A,DiffPred,luidruchtige,bruine,-180
12,Predicates,25,2,3,2,V,DiffPred,besproeit,geeft,-63
12,Predicates,26,2,1,1,V,DiffSubj,koopt,koopt,300
12,Predicates,27,3,8,3,A,DiffPred,teleurgestelde,blije,-87
12,Predicates,28,2,7,1,A,DiffSubj,magere,magere,300
12,Predicates,29,3,7,2,A,DiffSubj,dankbare,dankbare,300
12,Predicates,30,2,1,1,V,DiffSubj,krijgt,krijgt,300
12,Predicates,31,3,1,4,V,DiffSubj,valt,valt,300
12,Predicates,32,3,1,4,A,DiffPred,knappe,dove,-156
12,Predicates,33,3,2,1,A,DiffPred,zwakke,sterke,150
12,Predicates,34,4,1,4,A,DiffSubj,onbeleefde,onbeleefde,300
12,Predicates,35,1,3,1,A,DiffPred,verdrietige,boze,-144
12,Predicates,36,1,8,4,A,DiffSubj,dramatische,dramatische,300
12,Predicates,37,2,3,1,V,DiffPred,zingt,luistert,6
12,Predicates,38,4,7,3,V,DiffPred,verstopt,verbergt,138
12,Predicates,39,4,7,4,A,DiffPred,roze,trage,-132
12,Predicates,40,4,3,2,V,DiffPred,brabbelt,citeert,3
12,Predicates,41,3,7,4,V,DiffSubj,schrijft,schrijft,300
12,Predicates,42,1,7,1,V,DiffSubj,beschermt,beschermt,300
12,Predicates,43,1,6,2,V,DiffPred,wint,wandelt,-75
12,Predicates,44,2,3,3,V,DiffSubj,ziet,ziet,300
12,Predicates,45,2,1,2,V,DiffPred,schildert,bereidt,-81
12,Predicates,46,4,6,1,V,DiffSubj,betreedt,betreedt,300
12,Predicates,47,4,7,2,V,DiffSubj,sterft,sterft,300
12,Predicates,48,2,3,4,A,DiffSubj,gladde,gladde,300
12,Predicates,49,4,6,1,A,DiffSubj,geweldige,geweldige,300
12,Predicates,50,3,8,4,A,DiffSubj,bruine,bruine,300
12,Predicates,51,4,7,3,V,DiffPred,verbergt,verstopt,168
12,Predicates,52,2,8,3,V,DiffPred,koopt,krijgt,36
12,Predicates,53,3,3,2,A,DiffSubj,zachte,zachte,300
12,Predicates,54,3,7,1,V,DiffPred,verstuurt,ontvangt,42
12,Predicates,55,4,7,1,A,DiffSubj,depressieve,depressieve,300
12,Predicates,56,3,8,3,A,DiffPred,blije,teleurgestelde,-201
12,Predicates,57,4,6,3,A,DiffSubj,verdrietige,verdrietige,300
12,Predicates,58,2,8,4,A,DiffPred,bruine,luidruchtige,-105
12,Predicates,59,4,3,4,A,DiffPred,oranje,drukke,-288
12,Predicates,60,4,7,2,A,DiffPred,geschikte,matige,-138
12,Predicates,61,3,7,1,V,DiffPred,ontvangt,verstuurt,27
12,Predicates,62,4,3,4,V,DiffSubj,wint,wint,300
12,Predicates,63,4,3,1,V,DiffPred,hypnotiseert,betovert,132
12,Predicates,64,2,3,2,V,DiffPred,geeft,besproeit,3
12,Predicates,65,4,8,4,V,DiffSubj,veroordeelt,veroordeelt,300
12,Predicates,66,3,3,4,A,DiffPred,groene,gladde,-111
12,Predicates,67,4,7,1,V,DiffPred,verdedigt,beschermt,111
12,Predicates,68,4,7,3,A,DiffSubj,glanzende,glanzende,300
12,Predicates,69,1,6,4,A,DiffSubj,nieuwe,nieuwe,300
12,Predicates,70,1,3,1,V,DiffSubj,hypnotiseert,hypnotiseert,300
12,Predicates,71,3,8,2,A,DiffSubj,knappe,knappe,300
12,Predicates,72,3,6,3,A,DiffPred,bedrieglijke,kwaadaardige,48
12,Predicates,73,2,6,4,A,DiffPred,jonge,zachte,-180
12,Predicates,74,3,7,1,A,DiffPred,magere,leuke,-189
12,Predicates,75,1,1,2,A,DiffPred,dramatische,enge,-234
12,Predicates,76,2,6,1,A,DiffPred,energieke,vermoeide,-81
12,Predicates,77,4,1,4,A,DiffPred,onbeleefde,botte,96
12,Predicates,78,3,8,4,V,DiffSubj,schildert,schildert,300
12,Predicates,79,4,7,1,A,DiffSubj,sombere,sombere,300
12,Predicates,80,2,1,3,V,DiffSubj,helpt,helpt,282
12,Predicates,81,1,1,1,A,DiffSubj,blauwe,blauwe,300
12,Predicates,82,4,8,3,A,DiffPred,rode,blauwe,75
12,Predicates,83,3,3,2,A,DiffSubj,jonge,jonge,300
12,Predicates,84,4,6,2,A,DiffSubj,oranje,oranje,300
12,Predicates,85,1,2,1,V,DiffSubj,verbergt,verbergt,300
12,Predicates,86,4,2,2,A,DiffSubj,roze,roze,300
12,Predicates,87,4,8,1,A,DiffSubj,heldhaftige,heldhaftige,300
12,Predicates,88,3,8,2,A,DiffSubj,dove,dove,300
12,Predicates,89,3,7,2,A,DiffPred,trouwe,dankbare,-24
12,Predicates,90,4,1,3,V,DiffPred,vangt,gooit,30
12,Predicates,91,4,2,4,V,DiffPred,fraudeert,sterft,-219
12,Predicates,92,1,6,4,V,DiffSubj,brabbelt,brabbelt,300
12,Predicates,93,2,7,3,V,DiffSubj,onderzoekt,onderzoekt,300
12,Predicates,94,2,7,3,V,DiffSubj,controleert,controleert,300
12,Predicates,95,2,1,3,V,DiffSubj,bidt,bidt,300
12,Predicates,96,1,7,1,V,DiffSubj,verdedigt,verdedigt,300
12,Predicates,97,2,3,1,A,DiffSubj,kwaadaardige,kwaadaardige,-300
12,Predicates,98,4,6,1,V,DiffPred,betreedt,verlaat,-51
12,Predicates,99,4,7,2,A,DiffSubj,matige,matige,300
12,Predicates,100,3,8,1,A,DiffSubj,ruwe,ruwe,300
12,Predicates,101,1,8,2,V,DiffSubj,danst,danst,300
12,Predicates,102,3,7,1,A,DiffPred,leuke,magere,-117
12,Predicates,103,3,2,3,V,DiffSubj,verstuurt,verstuurt,300
12,Predicates,104,4,6,4,A,DiffPred,doffe,nieuwe,-108
12,Predicates,105,4,1,3,V,DiffPred,gooit,vangt,-93
12,Predicates,106,4,8,1,A,DiffSubj,dappere,dappere,300
12,Predicates,107,1,8,4,A,DiffSubj,enge,enge,300
12,Predicates,108,1,6,4,V,DiffSubj,citeert,citeert,300
12,Predicates,109,4,3,2,V,DiffPred,citeert,brabbelt,78
12,Predicates,110,3,6,3,A,DiffPred,kwaadaardige,bedrieglijke,99
12,Predicates,111,4,8,1,V,DiffSubj,vangt,vangt,300
12,Predicates,112,2,7,4,A,DiffSubj,glinsterende,glinsterende,300
12,Predicates,113,1,1,1,A,DiffSubj,rode,rode,300
12,Predicates,114,3,3,2,V,DiffSubj,geeft,geeft,300
12,Predicates,115,2,3,1,A,DiffSubj,bedrieglijke,bedrieglijke,300
12,Predicates,116,4,7,3,A,DiffSubj,glimmende,glimmende,300
12,Predicates,117,2,3,4,V,DiffSubj,zit,zit,300
12,Predicates,118,3,1,3,V,DiffPred,bidt,helpt,-105
12,Predicates,119,4,6,1,V,DiffSubj,verlaat,verlaat,300
12,Predicates,120,4,2,1,A,DiffPred,glanzende,glimmende,186
12,Predicates,121,4,2,4,V,DiffPred,sterft,fraudeert,-108
12,Predicates,122,2,3,1,V,DiffPred,luistert,zingt,12
12,Predicates,123,3,3,4,A,DiffPred,gladde,groene,-135
12,Predicates,124,2,3,4,V,DiffPred,zit,bakt,-174
12,Predicates,125,3,3,2,V,DiffSubj,besproeit,besproeit,300
12,Predicates,126,2,3,3,A,DiffSubj,energieke,energieke,300
12,Predicates,127,1,1,1,V,DiffPred,eet,drinkt,72
12,Predicates,128,4,1,1,V,DiffSubj,drinkt,drinkt,300
12,Predicates,129,4,1,4,A,DiffPred,botte,onbeleefde,108
12,Predicates,130,3,1,4,V,DiffSubj,springt,springt,300
12,Predicates,131,1,6,4,A,DiffSubj,doffe,doffe,300
12,Predicates,132,4,1,1,V,DiffSubj,eet,eet,300
12,Predicates,133,4,7,2,V,DiffSubj,fraudeert,fraudeert,300
12,Predicates,134,2,3,4,V,DiffPred,bakt,zit,-87
12,Predicates,135,3,7,3,A,DiffSubj,sterke,sterke,300
12,Predicates,136,4,6,1,V,DiffPred,verlaat,betreedt,-72
12,Predicates,137,1,3,3,A,DiffPred,fantastische,geweldige,195
12,Predicates,138,3,7,4,V,DiffPred,vermoordt,schrijft,-114
12,Predicates,139,2,6,4,A,DiffPred,zachte,jonge,-177
12,Predicates,140,1,7,1,A,DiffPred,sombere,depressieve,156
12,Predicates,141,1,1,2,A,DiffPred,enge,dramatische,-141
12,Predicates,142,3,2,3,V,DiffSubj,ontvangt,ontvangt,300
12,Predicates,143,1,1,3,A,DiffPred,heldhaftige,dappere,150
12,Predicates,144,2,7,4,A,DiffPred,paarse,glinsterende,-243
12,Predicates,145,4,1,4,A,DiffSubj,botte,botte,300
12,Predicates,146,1,8,2,V,DiffSubj,valt aan,valt aan,300
12,Predicates,147,3,8,1,A,DiffPred,harde,ruwe,93
12,Predicates,148,2,6,3,V,DiffSubj,zingt,zingt,300
12,Predicates,149,4,3,4,A,DiffPred,drukke,oranje,-300
12,Predicates,150,2,7,4,A,DiffPred,glinsterende,paarse,-207
12,Predicates,151,4,6,2,A,DiffSubj,drukke,drukke,300
12,Predicates,152,1,7,4,V,DiffSubj,fluit,fluit,300
12,Predicates,153,3,7,2,A,DiffPred,dankbare,trouwe,-63
12,Predicates,154,1,3,3,A,DiffPred,geweldige,fantastische,162
12,Predicates,155,3,8,1,A,DiffSubj,harde,harde,300
12,Predicates,156,3,8,1,A,DiffPred,ruwe,harde,186
12,Predicates,157,4,7,2,A,DiffSubj,geschikte,geschikte,300
12,Predicates,158,3,8,2,V,DiffPred,valt,springt,-129
12,Predicates,159,3,8,2,V,DiffPred,springt,valt,-135
12,Predicates,160,2,6,1,A,DiffPred,vermoeide,energieke,-123
12,Predicates,161,3,7,3,A,DiffSubj,zwakke,zwakke,300
12,Predicates,162,1,1,1,V,DiffPred,drinkt,eet,75
12,Predicates,163,2,7,2,V,DiffPred,kookt,traint,-183
12,Predicates,164,4,1,4,V,DiffPred,valt aan,danst,-144
12,Predicates,165,3,2,4,V,DiffSubj,traint,traint,300
12,Predicates,166,2,3,3,A,DiffSubj,vermoeide,vermoeide,300
12,Predicates,167,2,3,3,V,DiffSubj,pakt,pakt,300
12,Predicates,168,4,6,3,A,DiffSubj,boze,boze,300
12,Predicates,169,2,7,4,A,DiffSubj,paarse,paarse,300
12,Predicates,170,3,2,1,A,DiffPred,sterke,zwakke,51
12,Predicates,171,3,7,4,V,DiffSubj,vermoordt,vermoordt,300
12,Predicates,172,2,1,2,V,DiffPred,bereidt,schildert,-114
12,Predicates,173,3,8,4,V,DiffSubj,bereidt,bereidt,300
12,Predicates,174,1,7,4,V,DiffSubj,wijst af,wijst af,300
12,Predicates,175,2,7,2,V,DiffPred,traint,kookt,-102
12,Predicates,176,4,2,2,A,DiffSubj,trage,trage,300
12,Predicates,177,3,8,3,A,DiffSubj,blije,blije,300
12,Predicates,178,2,3,3,V,DiffPred,pakt,ziet,-162
12,Predicates,179,2,2,1,V,DiffPred,onderzoekt,controleert,162
12,Predicates,180,3,7,4,V,DiffPred,schrijft,vermoordt,-192
12,Predicates,181,4,8,4,V,DiffSubj,typt,typt,300
12,Predicates,182,2,8,3,V,DiffPred,krijgt,koopt,72
12,Predicates,183,3,1,4,A,DiffPred,dove,knappe,-75
12,Predicates,184,2,3,3,V,DiffPred,ziet,pakt,-108
12,Predicates,185,2,3,4,V,DiffSubj,bakt,bakt,300
12,Predicates,186,1,3,1,V,DiffSubj,betovert,betovert,0
12,Predicates,187,3,8,4,A,DiffSubj,luidruchtige,luidruchtige,300
12,Predicates,188,2,3,4,A,DiffSubj,groene,groene,300
12,Predicates,189,1,2,1,V,DiffSubj,verstopt,verstopt,300
12,Predicates,190,1,8,4,V,DiffPred,veroordeelt,typt,-93
12,Predicates,191,4,3,4,V,DiffSubj,wandelt,wandelt,300
12,Predicates,192,4,7,4,A,DiffPred,trage,roze,-129
13,Nouns,1,4,6,2,A,DiffSubj,slager,groenteman,-297
13,Nouns,2,1,7,4,A,DiffPred,orthodontist,orthodontist,300
13,Nouns,3,1,1,1,A,DiffSubj,moeder,vader,0
13,Nouns,4,3,2,1,A,DiffPred,zanger,zanger,300
13,Nouns,5,2,6,1,A,DiffPred,groenteman,groenteman,300
13,Nouns,6,3,8,4,A,DiffSubj,minister,dief,-300
13,Nouns,7,4,7,2,A,DiffPred,agent,agent,300
13,Nouns,8,2,3,4,A,DiffPred,smid,smid,300
13,Nouns,9,3,7,3,A,DiffSubj,orthodontist,gijzelaar,-300
13,Nouns,10,2,7,4,A,DiffSubj,moordenaar,activist,-255
13,Nouns,11,4,6,2,A,DiffSubj,groenteman,slager,-297
13,Nouns,12,3,8,1,A,DiffPred,chirurg,chirurg,300
13,Nouns,13,2,6,1,A,DiffPred,slager,slager,300
13,Nouns,14,4,7,4,A,DiffPred,moordenaar,moordenaar,279
13,Nouns,15,2,3,4,A,DiffSubj,piraat,smid,-300
13,Nouns,16,4,2,2,A,DiffSubj,student,scholier,267
13,Nouns,17,4,1,4,A,DiffSubj,schrijver,redacteur,-111
13,Nouns,18,3,2,1,A,DiffPred,gitarist,gitarist,300
13,Nouns,19,2,7,1,A,DiffSubj,monteur,agent,-300
13,Nouns,20,3,7,2,A,DiffPred,goochelaar,goochelaar,300
13,Nouns,21,1,1,1,A,DiffSubj,vader,moeder,213
13,Nouns,22,4,8,1,A,DiffPred,stalker,stalker,279
13,Nouns,23,1,3,1,A,DiffPred,machinist,machinist,300
13,Nouns,24,1,3,3,A,DiffSubj,psycholoog,kind,-300
13,Nouns,25,3,8,1,A,DiffPred,huisarts,huisarts,291
13,Nouns,26,4,8,1,A,DiffSubj,stalker,crimineel,273
13,Nouns,27,3,8,4,A,DiffSubj,dief,minister,-300
13,Nouns,28,2,3,1,A,DiffPred,koning,koning,300
13,Nouns,29,4,2,1,A,DiffPred,student,student,300
13,Nouns,30,1,1,3,A,DiffPred,inspecteur,inspecteur,300
13,Nouns,31,3,3,2,A,DiffSubj,conducteur,machinist,264
13,Nouns,32,3,6,3,A,DiffPred,acteur,acteur,300
13,Nouns,33,4,2,2,A,DiffSubj,scholier,student,264
13,Nouns,34,2,1,1,A,DiffPred,jongen,jongen,300
13,Nouns,35,4,6,3,A,DiffSubj,jager,kapper,-300
13,Nouns,36,2,2,4,A,DiffSubj,meester,slaaf,-300
13,Nouns,37,1,1,2,A,DiffPred,moeder,moeder,300
13,Nouns,38,4,1,4,A,DiffPred,schrijver,schrijver,300
13,Nouns,39,4,3,1,A,Opposite,koning,hertog,129
13,Nouns,40,3,7,2,A,DiffSubj,goochelaar,acrobaat,-219
13,Nouns,41,1,1,3,A,DiffSubj,slachtoffer,inspecteur,-300
13,Nouns,42,4,6,3,A,DiffSubj,kapper,jager,-300
13,Nouns,43,4,2,1,A,DiffPred,scholier,scholier,300
13,Nouns,44,2,3,1,A,DiffPred,hertog,hertog,300
13,Nouns,45,3,6,3,A,DiffPred,bezoeker,bezoeker,300
13,Nouns,46,4,8,1,A,DiffPred,crimineel,crimineel,300
13,Nouns,47,3,2,4,A,DiffSubj,dirigent,brandweerman,-300
13,Nouns,48,4,7,2,A,DiffPred,monteur,monteur,300
13,Nouns,49,2,6,4,A,DiffPred,kapper,kapper,300
13,Nouns,50,2,8,4,A,DiffSubj,verpleegster,leraar,-300
13,Nouns,51,1,6,2,A,DiffSubj,prinses,prins,273
13,Nouns,52,3,2,3,A,DiffPred,brandweerman,brandweerman,300
13,Nouns,53,1,3,3,A,DiffSubj,kind,psycholoog,-300
13,Nouns,54,1,6,2,A,DiffSubj,prins,prinses,276
13,Nouns,55,4,8,3,A,DiffPred,leraar,leraar,300
13,Nouns,56,2,3,4,A,DiffPred,piraat,piraat,300
13,Nouns,57,4,2,4,A,DiffPred,slaaf,slaaf,300
13,Nouns,58,1,6,4,A,DiffSubj,acteur,bezoeker,-264
13,Nouns,59,2,6,4,A,DiffPred,jager,jager,300
13,Nouns,60,3,2,1,A,DiffSubj,zanger,gitarist,96
13,Nouns,61,4,7,4,A,DiffPred,activist,activist,300
13,Nouns,62,1,1,3,A,DiffPred,slachtoffer,slachtoffer,300
13,Nouns,63,2,7,1,A,DiffSubj,agent,monteur,-300
13,Nouns,64,4,1,4,A,DiffPred,redacteur,redacteur,300
13,Nouns,65,1,7,4,A,DiffPred,gijzelaar,gijzelaar,300
13,Nouns,66,2,3,1,A,DiffSubj,hertog,koning,222
13,Nouns,67,2,7,4,A,DiffSubj,activist,moordenaar,-300
13,Nouns,68,4,2,4,A,DiffPred,meester,meester,288
13,Nouns,69,3,2,3,A,DiffPred,dirigent,dirigent,300
13,Nouns,70,3,2,4,A,DiffSubj,brandweerman,dirigent,-300
13,Nouns,71,3,3,2,A,DiffSubj,machinist,conducteur,234
13,Nouns,72,4,1,4,A,DiffSubj,redacteur,schrijver,9
13,Nouns,73,1,1,2,A,DiffPred,vader,vader,300
13,Nouns,74,1,1,3,A,DiffSubj,inspecteur,slachtoffer,-300
13,Nouns,75,3,7,2,A,DiffPred,acrobaat,acrobaat,297
13,Nouns,76,2,2,4,A,DiffSubj,slaaf,meester,-300
13,Nouns,77,1,3,3,A,DiffPred,psycholoog,psycholoog,300
13,Nouns,78,2,1,1,A,DiffSubj,meisje,jongen,0
13,Nouns,79,2,1,1,A,DiffSubj,jongen,meisje,0
13,Nouns,80,4,8,3,A,DiffPred,verpleegster,verpleegster,300
13,Nouns,81,3,6,2,A,DiffPred,prins,prins,300
13,Nouns,82,3,7,3,A,DiffSubj,gijzelaar,orthodontist,-300
13,Nouns,83,1,3,3,A,DiffPred,kind,kind,0
13,Nouns,84,3,8,2,A,DiffSubj,chirurg,huisarts,-246
13,Nouns,85,3,6,2,A,DiffPred,prinses,prinses,300
13,Nouns,86,3,7,2,A,DiffSubj,acrobaat,goochelaar,87
13,Nouns,87,1,3,1,A,DiffPred,conducteur,conducteur,300
13,Nouns,88,1,6,4,A,DiffSubj,bezoeker,acteur,-258
13,Nouns,89,3,8,3,A,DiffPred,minister,minister,300
13,Nouns,90,3,2,1,A,DiffSubj,gitarist,zanger,63
13,Nouns,91,2,1,1,A,DiffPred,meisje,meisje,300
13,Nouns,92,3,8,3,A,DiffPred,dief,dief,300
13,Nouns,93,3,8,2,A,DiffSubj,huisarts,chirurg,51
13,Nouns,94,2,8,4,A,DiffSubj,leraar,verpleegster,-300
13,Nouns,95,2,3,4,A,DiffSubj,smid,piraat,-300
13,Nouns,96,4,8,1,A,DiffSubj,crimineel,stalker,249
13,Predicates,1,2,1,2,V,DiffPred,schildert,bereidt,-300
13,Predicates,2,4,1,4,V,DiffPred,valt aan,danst,-267
13,Predicates,3,4,2,4,V,DiffPred,sterft,fraudeert,-300
13,Predicates,4,3,3,4,A,DiffPred,gladde,groene,-294
13,Predicates,5,4,6,4,A,DiffPred,nieuwe,doffe,-300
13,Predicates,6,2,6,3,V,DiffSubj,zingt,zingt,300
13,Predicates,7,2,1,1,V,DiffSubj,koopt,koopt,300
13,Predicates,8,3,8,1,A,DiffPred,ruwe,harde,222
13,Predicates,9,1,7,4,V,DiffSubj,wijst af,wijst af,300
13,Predicates,10,4,3,1,V,DiffPred,hypnotiseert,betovert,171
13,Predicates,11,2,3,2,V,DiffPred,geeft,besproeit,138
13,Predicates,12,3,6,3,A,DiffPred,kwaadaardige,bedrieglijke,99
13,Predicates,13,2,3,1,V,DiffPred,luistert,zingt,-300
13,Predicates,14,4,7,2,A,DiffPred,geschikte,matige,-300
13,Predicates,15,1,7,1,V,DiffSubj,verdedigt,verdedigt,300
13,Predicates,16,3,8,2,V,DiffPred,springt,valt,-234
13,Predicates,17,4,6,1,V,DiffPred,betreedt,verlaat,-300
13,Predicates,18,3,6,3,A,DiffPred,bedrieglijke,kwaadaardige,99
13,Predicates,19,4,7,1,A,DiffSubj,depressieve,depressieve,300
13,Predicates,20,4,7,2,V,DiffSubj,fraudeert,fraudeert,300
13,Predicates,21,3,7,1,V,DiffPred,verstuurt,ontvangt,-300
13,Predicates,22,3,2,4,V,DiffSubj,traint,traint,300
13,Predicates,23,1,2,1,V,DiffSubj,verstopt,verstopt,300
13,Predicates,24,4,3,1,V,DiffPred,betovert,hypnotiseert,174
13,Predicates,25,4,6,1,V,DiffSubj,betreedt,betreedt,300
13,Predicates,26,2,3,4,A,DiffSubj,gladde,gladde,300
13,Predicates,27,3,1,4,A,DiffPred,dove,knappe,-300
13,Predicates,28,3,3,2,V,DiffSubj,geeft,geeft,300
13,Predicates,29,2,3,4,V,DiffPred,bakt,zit,-300
13,Predicates,30,3,2,1,A,DiffPred,sterke,zwakke,-300
13,Predicates,31,3,8,2,V,DiffPred,valt,springt,-264
13,Predicates,32,3,2,3,V,DiffSubj,ontvangt,ontvangt,300
13,Predicates,33,3,7,4,V,DiffPred,vermoordt,schrijft,-300
13,Predicates,34,4,3,2,V,DiffPred,citeert,brabbelt,-300
13,Predicates,35,3,8,4,A,DiffSubj,bruine,bruine,300
13,Predicates,36,4,6,1,A,DiffSubj,fantastische,fantastische,300
13,Predicates,37,4,2,2,A,DiffSubj,trage,trage,300
13,Predicates,38,2,2,1,V,DiffPred,onderzoekt,controleert,279
13,Predicates,39,1,6,4,V,DiffSubj,brabbelt,brabbelt,300
13,Predicates,40,1,3,3,A,DiffPred,geweldige,fantastische,195
13,Predicates,41,4,1,3,V,DiffPred,gooit,vangt,-300
13,Predicates,42,3,1,4,A,DiffPred,knappe,dove,-300
13,Predicates,43,4,1,4,A,DiffSubj,onbeleefde,onbeleefde,300
13,Predicates,44,1,8,2,V,DiffSubj,valt aan,valt aan,300
13,Predicates,45,3,8,1,A,DiffSubj,harde,harde,300
13,Predicates,46,2,7,2,V,DiffPred,traint,kookt,-300
13,Predicates,47,3,8,1,A,DiffSubj,ruwe,ruwe,300
13,Predicates,48,4,8,1,A,DiffSubj,dappere,dappere,300
13,Predicates,49,2,3,4,V,DiffSubj,zit,zit,300
13,Predicates,50,2,2,1,V,DiffPred,controleert,onderzoekt,285
13,Predicates,51,2,8,4,A,DiffPred,bruine,luidruchtige,-300
13,Predicates,52,4,1,1,V,DiffSubj,eet,eet,300
13,Predicates,53,4,7,3,V,DiffPred,verbergt,verstopt,231
13,Predicates,54,2,3,1,A,DiffSubj,kwaadaardige,kwaadaardige,300
13,Predicates,55,3,1,3,V,DiffPred,bidt,helpt,-264
13,Predicates,56,2,7,3,V,DiffSubj,controleert,controleert,300
13,Predicates,57,3,8,4,V,DiffSubj,schildert,schildert,300
13,Predicates,58,4,2,1,A,DiffPred,glimmende,glanzende,300
13,Predicates,59,1,6,2,V,DiffPred,wint,wandelt,-300
13,Predicates,60,4,7,3,V,DiffPred,verstopt,verbergt,270
13,Predicates,61,4,7,1,A,DiffSubj,sombere,sombere,300
13,Predicates,62,2,3,4,V,DiffPred,zit,bakt,-300
13,Predicates,63,3,7,2,A,DiffPred,trouwe,dankbare,45
13,Predicates,64,2,1,1,V,DiffSubj,krijgt,krijgt,300
13,Predicates,65,2,7,4,A,DiffPred,glinsterende,paarse,-300
13,Predicates,66,1,6,4,A,DiffSubj,nieuwe,nieuwe,300
13,Predicates,67,1,8,4,A,DiffSubj,enge,enge,300
13,Predicates,68,2,3,3,V,DiffPred,ziet,pakt,-300
13,Predicates,69,1,7,1,V,DiffSubj,beschermt,beschermt,300
13,Predicates,70,4,1,4,A,DiffSubj,botte,botte,300
13,Predicates,71,2,6,1,A,DiffPred,energieke,vermoeide,-300
13,Predicates,72,2,3,4,V,DiffSubj,bakt,bakt,300
13,Predicates,73,2,1,3,V,DiffSubj,helpt,helpt,300
13,Predicates,74,4,6,3,A,DiffSubj,boze,boze,297
13,Predicates,75,2,3,3,V,DiffPred,pakt,ziet,-300
13,Predicates,76,4,1,4,A,DiffPred,botte,onbeleefde,90
13,Predicates,77,3,7,4,V,DiffPred,schrijft,vermoordt,-300
13,Predicates,78,1,2,2,V,DiffPred,wijst af,fluit,-300
13,Predicates,79,4,1,1,V,DiffSubj,drinkt,drinkt,300
13,Predicates,80,1,1,2,A,DiffPred,dramatische,enge,51
13,Predicates,81,1,3,1,A,DiffPred,verdrietige,boze,-153
13,Predicates,82,4,7,4,A,DiffPred,trage,roze,-300
13,Predicates,83,2,3,1,A,DiffSubj,bedrieglijke,bedrieglijke,300
13,Predicates,84,4,3,4,A,DiffPred,drukke,oranje,-300
13,Predicates,85,3,7,4,V,DiffSubj,schrijft,schrijft,300
13,Predicates,86,3,3,4,A,DiffPred,groene,gladde,-300
13,Predicates,87,3,8,1,A,DiffPred,harde,ruwe,246
13,Predicates,88,4,8,1,A,DiffSubj,heldhaftige,heldhaftige,300
13,Predicates,89,2,7,1,A,DiffSubj,leuke,leuke,300
13,Predicates,90,2,6,3,V,DiffSubj,luistert,luistert,300
13,Predicates,91,3,2,3,V,DiffSubj,verstuurt,verstuurt,300
13,Predicates,92,2,3,4,A,DiffSubj,groene,groene,300
13,Predicates,93,4,3,2,V,DiffPred,brabbelt,citeert,-300
13,Predicates,94,4,2,1,A,DiffPred,glanzende,glimmende,288
13,Predicates,95,4,7,2,A,DiffPred,matige,geschikte,-300
